date,ticker,headline,finbert_sentiment,news_impact,company_relevance
2020-01-02,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.379,MEDIUM,0.96
2020-01-08,SBIN,Management reiterates double-digit guidance for upcoming fiscal year,0.813,HIGH,0.96
2020-01-15,SBIN,Supply chain disruptions may impact margin realization for State Bank of India,-0.496,LOW,0.96
2020-01-17,SBIN,Foreign institutional investors increase stake in State Bank of India,0.784,HIGH,0.96
2020-01-21,SBIN,Foreign institutional investors increase stake in State Bank of India,0.786,HIGH,0.96
2020-01-22,SBIN,Margin expansion across core segments drives institutional interest in SBIN,0.863,MEDIUM,0.96
2020-01-23,SBIN,Profit booking seen in SBIN following multi-week rally,-0.299,LOW,0.96
2020-02-03,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.547,MEDIUM,0.96
2020-02-19,SBIN,State Bank of India bags multi-million dollar marquee enterprise contract,0.933,HIGH,0.96
2020-02-24,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.635,MEDIUM,0.96
2020-02-26,SBIN,New product launch and capacity expansion announced by State Bank of India,0.534,MEDIUM,0.96
2020-02-28,SBIN,Regulatory scrutiny prompts consolidation in SBIN shares,-0.741,HIGH,0.96
2020-03-04,SBIN,Regulatory scrutiny prompts consolidation in SBIN shares,-0.687,HIGH,0.96
2020-03-06,SBIN,Global headwinds lead to cautious outlook for State Bank of India in near term,-0.693,HIGH,0.96
2020-03-09,SBIN,New product launch and capacity expansion announced by State Bank of India,0.703,MEDIUM,0.96
2020-03-10,SBIN,Supply chain disruptions may impact margin realization for State Bank of India,-0.374,LOW,0.96
2020-03-12,SBIN,Profit booking seen in SBIN following multi-week rally,-0.413,LOW,0.96
2020-03-13,SBIN,Supply chain disruptions may impact margin realization for State Bank of India,-0.498,LOW,0.96
2020-03-16,SBIN,Profit booking seen in SBIN following multi-week rally,-0.25,LOW,0.96
2020-03-18,SBIN,Management reiterates double-digit guidance for upcoming fiscal year,0.721,HIGH,0.96
2020-03-23,SBIN,Margin expansion across core segments drives institutional interest in SBIN,0.729,MEDIUM,0.96
2020-03-25,SBIN,Earnings beat: State Bank of India reports robust quarterly EBITDA growth,0.946,HIGH,0.96
2020-03-27,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.588,MEDIUM,0.96
2020-03-31,SBIN,State Bank of India bags multi-million dollar marquee enterprise contract,0.776,HIGH,0.96
2020-04-06,SBIN,Earnings beat: State Bank of India reports robust quarterly EBITDA growth,0.88,HIGH,0.96
2020-04-08,SBIN,New product launch and capacity expansion announced by State Bank of India,0.67,MEDIUM,0.96
2020-04-16,SBIN,Sectoral rotation puts temporary downward pressure on SBIN,-0.489,MEDIUM,0.96
2020-04-21,SBIN,New product launch and capacity expansion announced by State Bank of India,0.633,MEDIUM,0.96
2020-04-23,SBIN,Management reiterates double-digit guidance for upcoming fiscal year,0.815,HIGH,0.96
2020-04-28,SBIN,Global headwinds lead to cautious outlook for State Bank of India in near term,-0.789,HIGH,0.96
2020-05-01,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.615,MEDIUM,0.96
2020-05-04,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.45,MEDIUM,0.96
2020-05-05,SBIN,Margin expansion across core segments drives institutional interest in SBIN,0.587,MEDIUM,0.96
2020-05-12,SBIN,Regulatory scrutiny prompts consolidation in SBIN shares,-0.731,HIGH,0.96
2020-05-14,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.414,MEDIUM,0.96
2020-05-19,SBIN,Margin expansion across core segments drives institutional interest in SBIN,0.739,MEDIUM,0.96
2020-05-25,SBIN,Global headwinds lead to cautious outlook for State Bank of India in near term,-0.575,HIGH,0.96
2020-05-28,SBIN,Management reiterates double-digit guidance for upcoming fiscal year,0.833,HIGH,0.96
2020-06-11,SBIN,Margin expansion across core segments drives institutional interest in SBIN,0.638,MEDIUM,0.96
2020-06-17,SBIN,Brokerage upgrades SBIN to Outperform with revised target,0.749,MEDIUM,0.96
2020-06-23,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.592,MEDIUM,0.96
2020-06-30,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.53,MEDIUM,0.96
2020-07-06,SBIN,Brokerage upgrades SBIN to Outperform with revised target,0.705,MEDIUM,0.96
2020-07-07,SBIN,Regulatory scrutiny prompts consolidation in SBIN shares,-0.76,HIGH,0.96
2020-07-15,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.523,MEDIUM,0.96
2020-07-21,SBIN,Profit booking seen in SBIN following multi-week rally,-0.315,LOW,0.96
2020-07-24,SBIN,New product launch and capacity expansion announced by State Bank of India,0.693,MEDIUM,0.96
2020-08-03,SBIN,Management reiterates double-digit guidance for upcoming fiscal year,0.805,HIGH,0.96
2020-08-04,SBIN,Regulatory scrutiny prompts consolidation in SBIN shares,-0.588,HIGH,0.96
2020-08-17,SBIN,Brokerage upgrades SBIN to Outperform with revised target,0.711,MEDIUM,0.96
2020-08-19,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.501,MEDIUM,0.96
2020-08-21,SBIN,New product launch and capacity expansion announced by State Bank of India,0.584,MEDIUM,0.96
2020-08-24,SBIN,Global headwinds lead to cautious outlook for State Bank of India in near term,-0.623,HIGH,0.96
2020-08-31,SBIN,Brokerage upgrades SBIN to Outperform with revised target,0.682,MEDIUM,0.96
2020-09-04,SBIN,Regulatory scrutiny prompts consolidation in SBIN shares,-0.706,HIGH,0.96
2020-09-08,SBIN,Sectoral rotation puts temporary downward pressure on SBIN,-0.233,MEDIUM,0.96
2020-09-11,SBIN,Foreign institutional investors increase stake in State Bank of India,0.574,HIGH,0.96
2020-09-14,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.448,MEDIUM,0.96
2020-09-23,SBIN,Brokerage upgrades SBIN to Outperform with revised target,0.984,MEDIUM,0.96
2020-09-25,SBIN,Supply chain disruptions may impact margin realization for State Bank of India,-0.438,LOW,0.96
2020-09-28,SBIN,State Bank of India bags multi-million dollar marquee enterprise contract,0.825,HIGH,0.96
2020-09-30,SBIN,New product launch and capacity expansion announced by State Bank of India,0.749,MEDIUM,0.96
2020-10-02,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.581,MEDIUM,0.96
2020-10-08,SBIN,Global headwinds lead to cautious outlook for State Bank of India in near term,-0.839,HIGH,0.96
2020-10-12,SBIN,Management reiterates double-digit guidance for upcoming fiscal year,0.801,HIGH,0.96
2020-10-19,SBIN,Sectoral rotation puts temporary downward pressure on SBIN,-0.341,MEDIUM,0.96
2020-10-22,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.59,MEDIUM,0.96
2020-10-27,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.685,MEDIUM,0.96
2020-10-28,SBIN,State Bank of India bags multi-million dollar marquee enterprise contract,0.885,HIGH,0.96
2020-11-02,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.567,MEDIUM,0.96
2020-11-12,SBIN,Foreign institutional investors increase stake in State Bank of India,0.804,HIGH,0.96
2020-11-16,SBIN,State Bank of India bags multi-million dollar marquee enterprise contract,0.973,HIGH,0.96
2020-11-17,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.511,MEDIUM,0.96
2020-11-20,SBIN,Margin expansion across core segments drives institutional interest in SBIN,0.745,MEDIUM,0.96
2020-11-23,SBIN,Sectoral rotation puts temporary downward pressure on SBIN,-0.345,MEDIUM,0.96
2020-11-26,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.7,MEDIUM,0.96
2020-12-01,SBIN,Brokerage upgrades SBIN to Outperform with revised target,0.695,MEDIUM,0.96
2020-12-02,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.45,MEDIUM,0.96
2020-12-03,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.529,MEDIUM,0.96
2020-12-04,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.584,MEDIUM,0.96
2020-12-15,SBIN,Supply chain disruptions may impact margin realization for State Bank of India,-0.498,LOW,0.96
2020-12-17,SBIN,Global headwinds lead to cautious outlook for State Bank of India in near term,-0.636,HIGH,0.96
2020-12-21,SBIN,Earnings beat: State Bank of India reports robust quarterly EBITDA growth,0.843,HIGH,0.96
2020-12-28,SBIN,Global headwinds lead to cautious outlook for State Bank of India in near term,-0.621,HIGH,0.96
2020-12-29,SBIN,Margin expansion across core segments drives institutional interest in SBIN,0.664,MEDIUM,0.96
2020-12-30,SBIN,Brokerage upgrades SBIN to Outperform with revised target,0.892,MEDIUM,0.96
2021-01-11,SBIN,Margin expansion across core segments drives institutional interest in SBIN,0.664,MEDIUM,0.96
2021-01-14,SBIN,Sectoral rotation puts temporary downward pressure on SBIN,-0.534,MEDIUM,0.96
2021-01-18,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.546,MEDIUM,0.96
2021-01-20,SBIN,Management reiterates double-digit guidance for upcoming fiscal year,0.778,HIGH,0.96
2021-01-22,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.388,MEDIUM,0.96
2021-01-25,SBIN,New product launch and capacity expansion announced by State Bank of India,0.594,MEDIUM,0.96
2021-01-27,SBIN,Regulatory scrutiny prompts consolidation in SBIN shares,-0.595,HIGH,0.96
2021-02-02,SBIN,State Bank of India announces share buyback program at attractive premium,0.97,HIGH,0.96
2021-02-03,SBIN,Profit booking seen in SBIN following multi-week rally,-0.306,LOW,0.96
2021-02-05,SBIN,Margin expansion across core segments drives institutional interest in SBIN,0.609,MEDIUM,0.96
2021-02-18,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.527,MEDIUM,0.96
2021-02-23,SBIN,Regulatory scrutiny prompts consolidation in SBIN shares,-0.71,HIGH,0.96
2021-02-24,SBIN,Global headwinds lead to cautious outlook for State Bank of India in near term,-0.547,HIGH,0.96
2021-03-05,SBIN,Regulatory scrutiny prompts consolidation in SBIN shares,-0.763,HIGH,0.96
2021-03-08,SBIN,Earnings beat: State Bank of India reports robust quarterly EBITDA growth,0.721,HIGH,0.96
2021-03-17,SBIN,Foreign institutional investors increase stake in State Bank of India,0.655,HIGH,0.96
2021-03-19,SBIN,Profit booking seen in SBIN following multi-week rally,-0.456,LOW,0.96
2021-03-22,SBIN,Sectoral rotation puts temporary downward pressure on SBIN,-0.411,MEDIUM,0.96
2021-03-23,SBIN,Management reiterates double-digit guidance for upcoming fiscal year,0.794,HIGH,0.96
2021-03-24,SBIN,Foreign institutional investors increase stake in State Bank of India,0.716,HIGH,0.96
2021-03-29,SBIN,New product launch and capacity expansion announced by State Bank of India,0.715,MEDIUM,0.96
2021-03-30,SBIN,Supply chain disruptions may impact margin realization for State Bank of India,-0.474,LOW,0.96
2021-04-07,SBIN,Profit booking seen in SBIN following multi-week rally,-0.294,LOW,0.96
2021-04-08,SBIN,New product launch and capacity expansion announced by State Bank of India,0.701,MEDIUM,0.96
2021-04-12,SBIN,Earnings beat: State Bank of India reports robust quarterly EBITDA growth,0.805,HIGH,0.96
2021-04-15,SBIN,Sectoral rotation puts temporary downward pressure on SBIN,-0.401,MEDIUM,0.96
2021-04-19,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.465,MEDIUM,0.96
2021-04-21,SBIN,Supply chain disruptions may impact margin realization for State Bank of India,-0.554,LOW,0.96
2021-04-28,SBIN,Sectoral rotation puts temporary downward pressure on SBIN,-0.45,MEDIUM,0.96
2021-04-29,SBIN,Supply chain disruptions may impact margin realization for State Bank of India,-0.324,LOW,0.96
2021-05-06,SBIN,Foreign institutional investors increase stake in State Bank of India,0.74,HIGH,0.96
2021-05-07,SBIN,Earnings beat: State Bank of India reports robust quarterly EBITDA growth,0.811,HIGH,0.96
2021-05-10,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.475,MEDIUM,0.96
2021-05-13,SBIN,Brokerage upgrades SBIN to Outperform with revised target,0.692,MEDIUM,0.96
2021-05-14,SBIN,Profit booking seen in SBIN following multi-week rally,-0.239,LOW,0.96
2021-05-17,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.584,MEDIUM,0.96
2021-05-20,SBIN,Margin expansion across core segments drives institutional interest in SBIN,0.621,MEDIUM,0.96
2021-05-21,SBIN,Management reiterates double-digit guidance for upcoming fiscal year,0.668,HIGH,0.96
2021-05-27,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.554,MEDIUM,0.96
2021-06-09,SBIN,State Bank of India announces share buyback program at attractive premium,0.853,HIGH,0.96
2021-06-15,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.58,MEDIUM,0.96
2021-06-17,SBIN,Supply chain disruptions may impact margin realization for State Bank of India,-0.536,LOW,0.96
2021-06-18,SBIN,Regulatory scrutiny prompts consolidation in SBIN shares,-0.726,HIGH,0.96
2021-06-22,SBIN,Regulatory scrutiny prompts consolidation in SBIN shares,-0.611,HIGH,0.96
2021-06-25,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.466,MEDIUM,0.96
2021-06-28,SBIN,Margin expansion across core segments drives institutional interest in SBIN,0.676,MEDIUM,0.96
2021-06-29,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.651,MEDIUM,0.96
2021-06-30,SBIN,Management reiterates double-digit guidance for upcoming fiscal year,0.789,HIGH,0.96
2021-07-07,SBIN,Supply chain disruptions may impact margin realization for State Bank of India,-0.57,LOW,0.96
2021-07-14,SBIN,Global headwinds lead to cautious outlook for State Bank of India in near term,-0.461,HIGH,0.96
2021-07-15,SBIN,Global headwinds lead to cautious outlook for State Bank of India in near term,-0.663,HIGH,0.96
2021-07-20,SBIN,New product launch and capacity expansion announced by State Bank of India,0.726,MEDIUM,0.96
2021-07-22,SBIN,Supply chain disruptions may impact margin realization for State Bank of India,-0.514,LOW,0.96
2021-07-23,SBIN,Earnings beat: State Bank of India reports robust quarterly EBITDA growth,0.869,HIGH,0.96
2021-07-26,SBIN,Global headwinds lead to cautious outlook for State Bank of India in near term,-0.686,HIGH,0.96
2021-07-30,SBIN,State Bank of India announces share buyback program at attractive premium,0.772,HIGH,0.96
2021-08-04,SBIN,Margin expansion across core segments drives institutional interest in SBIN,0.687,MEDIUM,0.96
2021-08-13,SBIN,Margin expansion across core segments drives institutional interest in SBIN,0.681,MEDIUM,0.96
2021-08-24,SBIN,Sectoral rotation puts temporary downward pressure on SBIN,-0.516,MEDIUM,0.96
2021-08-30,SBIN,New product launch and capacity expansion announced by State Bank of India,0.468,MEDIUM,0.96
2021-09-03,SBIN,Input cost inflation weighs on quarterly operating margin for State Bank of India,-0.564,MEDIUM,0.96
2021-09-13,SBIN,Supply chain disruptions may impact margin realization for State Bank of India,-0.376,LOW,0.96
2021-09-14,SBIN,Profit booking seen in SBIN following multi-week rally,-0.375,LOW,0.96
2021-09-21,SBIN,Regulatory scrutiny prompts consolidation in SBIN shares,-0.627,HIGH,0.96
2021-09-22,SBIN,New product launch and capacity expansion announced by State Bank of India,0.752,MEDIUM,0.96
2021-09-30,SBIN,New product launch and capacity expansion announced by State Bank of India,0.723,MEDIUM,0.96
2021-10-01,SBIN,Profit booking seen in SBIN following multi-week rally,-0.339,LOW,0.96
2021-10-05,SBIN,Margin expansion across core segments drives institutional interest in SBIN,0.595,MEDIUM,0.96
2021-11-03,SBIN,Sectoral rotation puts temporary downward pressure on SBIN,-0.531,MEDIUM,0.96
2021-11-08,SBIN,Regulatory scrutiny prompts consolidation in SBIN shares,-0.755,HIGH,0.96
2021-11-12,SBIN,Block deal executed in SBIN; heavy institutional buying observed,0.592,MEDIUM,0.96
2021-11-15,SBIN,Management reiterates double-digit guidance for upcoming fiscal year,0.802,HIGH,0.96
2021-11-18,SBIN,Management reiterates double-digit guidance for upcoming fiscal year,0.805,HIGH,0.96
2021-11-19,SBIN,Global headwinds lead to cautious outlook for State Bank of India in near term,-0.645,HIGH,0.96
2021-11-25,SBIN,Earnings beat: State Bank of India reports robust quarterly EBITDA growth,0.944,HIGH,0.96
2021-12-02,SBIN,Sectoral rotation puts temporary downward pressure on SBIN,-0.46,MEDIUM,0.96
2021-12-08,SBIN,Profit booking seen in SBIN following multi-week rally,-0.306,LOW,0.96
2021-12-16,SBIN,Foreign institutional investors increase stake in State Bank of India,0.794,HIGH,0.96
2021-12-21,SBIN,State Bank of India bags multi-million dollar marquee enterprise contract,0.902,HIGH,0.96
2021-12-23,SBIN,Sectoral rotation puts temporary downward pressure on SBIN,-0.529,MEDIUM,0.96
2021-12-27,SBIN,Margin expansion across core segments drives institutional interest in SBIN,0.573,MEDIUM,0.96
2021-12-31,SBIN,Global headwinds lead to cautious outlook for State Bank of India in near term,-0.614,HIGH,0.96
2022-01-04,SBIN,Brokerage upgrades SBIN to Outperform with revised target,0.762,MEDIUM,0.96
2022-01-05,SBIN,State Bank of India announces share buyback program at attractive premium,0.859,HIGH,0.96
